ID_ovary	Description	setSize_ovary	enrichmentScore_ovary	NES_ovary	pvalue_ovary	p.adjust_ovary	qvalue_ovary	rank_ovary	leading_edge_ovary	core_enrichment_ovary	Direction	ID_ref	setSize_ref	enrichmentScore_ref	NES_ref	pvalue_ref	p.adjust_ref	qvalue_ref	rank_ref	leading_edge_ref	core_enrichment_ref
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	24	0.5883351417627103	1.848623399827809	0.00157753724704924	0.00985585175299339	0.00697437519748088	2293	tags=38%, list=14%, signal=32%	991/11065/983/891/27338/25906/7324/51529/7321	Up	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	24	0.611691704469622	1.982232986475759	5.214563371058954e-4	0.00231915496367096	0.00139737273565219	3462	tags=54%, list=22%, signal=42%	991/11065/891/983/27338/7311/7324/7321/6233/51529/8697/51434/64682
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	94	-0.33871719051310467	-1.6792860868364752	0.00157480162176416	0.00985585175299339	0.00697437519748088	3200	tags=36%, list=20%, signal=29%	54331/6812/5516/6616/5578/150/775/108/5519/2864/2767/111/10411/196883/2788/6794/115/5565/2786/5577/784/113/5573/2791/6844/109/2784/9630/11069/32/10681/3708/112/783	Down	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	93	-0.4380908335982394	-1.9298778077720071	5.6858271150622195e-5	3.492890048329631e-4	2.1045895589662657e-4	2335	tags=33%, list=15%, signal=29%	5578/5565/948/6812/108/54331/6794/775/111/115/2791/107/196883/5563/6616/2784/2770/2767/9495/5573/6844/776/10681/2788/5567/112/11069/3708/9630/783/32
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH	194	0.3412829966009525	1.545602055434724	0.00158995349928427	0.00988634592919893	0.00699595403526432	4421	tags=39%, list=28%, signal=28%	23286/1999/9787/55851/8364/10460/5690/1871/8355/5691/3020/10213/3014/1869/8345/85236/5686/5584/126961/333932/8363/11047/5714/5683/8970/7534/5693/3002/595/4904/8365/7027/10959/5692/723790/8347/6772/9978/51107/9734/5708/8370/5704/54145/5694/10402/5687/3013/554313/3955/8357/5701/5685/5688/23385/79718/8334/5707/7311/5702/5682/5695/4192/5718/5870/5700/3012/409/8351/23509/892/3714/7979/10320/113878	Up	REACTOME_SIGNALING_BY_NOTCH	194	0.378744684630564	1.8850155151409664	2.0936506425253996e-6	1.7061302130393317e-5	1.0280036825999185e-5	3034	tags=37%, list=19%, signal=30%	1869/8364/9787/10460/3014/5690/4192/5584/8355/1871/7311/4904/85236/55851/8970/8363/8357/11047/5692/7534/8345/5708/51107/5714/723790/113878/3020/10959/5683/6868/126961/333932/5704/8365/7088/3012/79718/3013/7979/7157/4609/4853/8338/5688/5686/5691/7027/4854/5687/23509/54145/23493/10213/5682/8341/8347/409/5693/56983/3066/5685/3002/6233/5087/128312/8351/23385/9734/5700/51564/5701/27161
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	68	0.4362188631756568	1.6962390619219367	0.00165863994737841	0.0102165991124905	0.00722965373653452	4621	tags=41%, list=29%, signal=29%	9133/983/891/84790/4001/92421/8815/10376/7341/10383/5901/7443/79023/10381/1104/23636/51652/10382/128866/6396/5515/9631/9688/347733/7444/129401/27243/80086	Up	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	68	0.5199822924150699	2.177822369186265	1.7370736239783154e-6	1.4424307561136393e-5	8.691154507712958e-6	3201	tags=40%, list=20%, signal=32%	9133/891/983/4001/10376/84790/8815/1104/23636/7443/5901/129401/9631/7329/23165/79023/7112/128866/57122/3837/10383/7341/81929/7444/10381/6396/6683
REACTOME_DAG_AND_IP3_SIGNALING	REACTOME_DAG_AND_IP3_SIGNALING	39	-0.43987344175946286	-1.7889079660022522	0.00167709241960741	0.01028198717067722	0.00727592481108578	2588	tags=44%, list=16%, signal=37%	10645/108/111/196883/817/115/84254/5577/113/5573/5137/109/5335/26960/5153/3708/112	Down	REACTOME_DAG_AND_IP3_SIGNALING	39	-0.5258330017896065	-1.925769080026546	3.632160751333843e-4	0.00173919522107664	0.00104792651719236	3974	tags=59%, list=25%, signal=44%	10645/801/818/5335/5577/5578/108/5153/111/817/115/107/196883/84254/5136/814/5573/5137/816/26960/5567/112/3708
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES	51	0.4684334887419489	1.7317307602615235	0.00173210351926617	0.01056985961524287	0.00747963429127424	4193	tags=49%, list=26%, signal=36%	641/8900/8607/55505/2237/79075/5111/10856/5982/55651/6119/7015/890/5558/80119/5983/5984/1763/100134934/5425/55164/5424/54433/23649/55135	Up	REACTOME_EXTENSION_OF_TELOMERES	51	0.6292288094511836	2.4870021221982115	2.59860480971785e-8	3.099426827590745e-7	1.8675140785627804e-7	2142	tags=51%, list=14%, signal=44%	79075/5984/890/5982/5558/80119/5983/23649/1017/55651/5111/2237/8607/7015/8900/1763/5424/5985/5425/54433/55164/641/10856/5557/55505/1736
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	121	0.3738422229086206	1.6025114011683963	0.0017979891804548	0.01092111946646621	0.0077281991089724	2691	tags=29%, list=17%, signal=24%	51523/3838/8364/4602/2066/5440/8355/3020/3014/5441/8345/85236/5438/7764/126961/333932/5439/8363/8970/595/1509/8365/723790/8347/7039/5436/2288/8370/2958/54145/9166/5437/3013/554313/8357	Up	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	120	0.4090746466317984	1.915370045567336	1.4661186654386052e-5	1.0397555075975404e-4	6.264893984320868e-5	3219	tags=37%, list=20%, signal=29%	8364/3838/3014/8355/85236/7764/8970/8363/5439/5438/5437/8357/5433/5440/8345/723790/3020/10498/126961/333932/8365/3012/3013/4609/3276/8338/5885/54145/3326/5436/5441/8341/8347/2958/2288/10728/128312/8351/23028/27161/7391/7528/8370/5435
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	69	0.4186479102541598	1.6356415146806604	0.0018259529244428	0.01099063811381096	0.00777739314536366	2205	tags=30%, list=14%, signal=26%	9156/10635/5888/641/7516/5111/116028/83695/5932/5982/675/6119/1111/80010/54107/5427/5983/146956/348654/5984/79008	Up	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	69	0.5802479589626321	2.4447463716209668	3.19428103426333e-9	4.9612261475880886e-8	2.9893138934841577e-8	1819	tags=41%, list=11%, signal=36%	10635/9156/7516/5888/146956/5984/5982/5427/5983/1111/83990/7311/675/116028/11073/55732/5111/79008/580/83695/1763/54107/5424/5985/5425/7979/641/348654
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	21	0.6038821094124553	1.826567350618855	0.0018372211037993799	0.01100654834787579	0.00778865183153598	5314	tags=76%, list=34%, signal=51%	84790/10376/22948/10383/7203/10381/10382/908/10574/10576/347733/10575/10694/80086/7277/51807	Up	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	21	0.6145020112372619	1.933943861159698	8.074676988352519e-4	0.00334194833082602	0.00201364184567582	2941	tags=52%, list=19%, signal=43%	10376/84790/22948/10575/7203/10574/908/10576/10694/10383/10381
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	49	0.48236211690598474	1.76319738025161	0.00210127737825561	0.01250485486542376	0.00884891045515384	3831	tags=47%, list=24%, signal=36%	8364/8355/3020/3014/8345/85236/126961/333932/8363/8970/8365/723790/8347/8370/54145/54815/3013/554313/8357/8334/11335/10919/3012	Up	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	48	0.6654061340870171	2.5980665829845924	4.306776507417055e-10	8.309545261369377e-9	5.006794360789797e-9	2799	tags=62%, list=18%, signal=52%	8364/3014/8355/10919/85236/8970/8363/8357/11335/8345/723790/3020/54815/126961/333932/9219/8365/3012/57459/3013/8338/5928/54145/8341/8347/3066/57504/9112/128312/8351
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES	64	0.4459843894114473	1.722886170724388	0.00211591294216774	0.01250485486542376	0.00884891045515384	4152	tags=44%, list=26%, signal=32%	8364/8355/8345/85236/8336/8969/126961/333932/8329/8363/8970/8365/723790/8347/5978/92815/8370/10284/54815/3013/554313/8357/79718/8334/3012/10362/25855/8351	Up	REACTOME_HDACS_DEACETYLATE_HISTONES	63	0.5861927199005608	2.4293503803626812	1.52183855342777e-8	1.9015735067592705e-7	1.145765166540607e-7	3109	tags=54%, list=20%, signal=44%	8364/92815/8355/8336/8329/85236/8970/8363/8357/8969/8345/723790/54815/126961/333932/9219/8365/5978/3012/79718/57459/3013/8338/5928/8341/8347/3066/57504/9112/128312/8351/23186/23028/8370
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	48	0.48326058857767784	1.7627836346816477	0.00219482105182511	0.01285538044640425	0.00909695567532778	3741	tags=52%, list=24%, signal=40%	5690/5691/10213/5686/11047/5714/5683/5693/5692/9978/5708/7321/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	48	0.44179301259804993	1.724973071073286	0.00223078922155629	0.00797491950594513	0.0048051705302991	3398	tags=48%, list=21%, signal=38%	5690/7311/11047/5692/5708/5714/5683/5704/7321/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/5701/5695/8454
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	64	0.4452351517775795	1.7199917843094723	0.00230936582238551	0.01336022921796226	0.00945420584903941	5018	tags=52%, list=32%, signal=35%	5777/8638/3429/9636/2537/11274/3664/4939/3663/4938/4940/5696/4600/6772/3434/91543/5610/3106/3437/10410/3659/3135/7311/3107/3665/3105/3433/3455/4599/3394/103/8519/3454	Up	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	64	0.5567637199885166	2.3108100242243235	9.071762073064432e-8	1.0001808268790365e-6	6.026442562469162e-7	3472	tags=48%, list=22%, signal=38%	4600/8519/3429/7311/9636/684/10410/11274/2537/4940/5610/4939/4938/91543/3455/5777/103/25939/4599/3837/6059/10581/5696/6233/3665/8638/3659/3106/10379/6772/3437
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	51	0.4624170036808731	1.70948868641471	0.00232174715068246	0.01336022921796226	0.00945420584903941	3904	tags=41%, list=25%, signal=31%	51255/8915/5111/8345/85236/8970/7322/7324/7334/8347/7332/7321/7336/5828/5192/5194/118424/7311/79139/3105/5195	Up	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	51	0.45495519943069496	1.7981925326593458	0.00231701680956245	0.00821601636255659	0.00495043989752888	3657	tags=45%, list=23%, signal=35%	7311/85236/5111/8970/7322/51255/7324/56852/8345/118424/79139/7321/8341/8347/6233/5591/8915/7332/5194/5192/7336/5195/7334
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	96	0.3873985423799032	1.6066860327136645	0.00232063753167916	0.01336022921796226	0.00945420584903941	3342	tags=36%, list=21%, signal=29%	1029/8364/1870/1871/8355/3020/3014/1869/8345/85236/126961/333932/8363/57332/6045/8970/7295/8365/7027/2146/5606/723790/8347/8370/54145/5608/3013/554313/8357/8535/1019/8334/1030/7311/7867	Up	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	95	0.47342790049279504	2.0961997176548355	1.4519689751776243e-6	1.2281659454581506e-5	7.400133384459812e-6	2935	tags=39%, list=19%, signal=32%	1869/1029/8364/2146/3014/1870/1019/8355/1871/7311/84733/85236/8970/8363/6045/8357/8345/723790/3020/126961/333932/8365/1030/3012/3013/7157/8338/7027/1031/5928/54145/8341/8347/6233/128312/8351/7295
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	10	-0.710096085791023	-1.9110080920626775	0.00239216549504513	0.01370533244322804	0.00969841400427401	2554	tags=80%, list=16%, signal=67%	108/111/196883/115/2774/113/109/112	Down	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	10	-0.7577299447110031	-1.913311677643297	6.396679701556579e-4	0.00276978342192812	0.00166889228968872	2269	tags=70%, list=14%, signal=60%	108/111/115/107/196883/2774/112
REACTOME_G_PROTEIN_MEDIATED_EVENTS	REACTOME_G_PROTEIN_MEDIATED_EVENTS	51	-0.40307023281354426	-1.695735557231165	0.00241934732455842	0.01380079865139413	0.00976596952064315	2588	tags=37%, list=16%, signal=31%	10645/108/2767/111/196883/817/115/2774/84254/5577/113/5573/5137/109/26960/5153/9630/3708/112	Down	REACTOME_G_PROTEIN_MEDIATED_EVENTS	51	-0.5038417796346515	-1.9695621124028917	1.147379622678532e-4	6.378652817602686e-4	3.8433634996948144e-4	3974	tags=57%, list=25%, signal=43%	10645/801/818/5332/23236/5577/5594/5578/108/5153/111/817/115/107/196883/84254/5136/2770/2767/814/5573/5137/816/2774/26960/5567/112/3708/9630
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	116	0.3808004319658907	1.6225852004455603	0.00244362310120693	0.01387893293845672	0.00982126031107095	5904	tags=45%, list=37%, signal=28%	116832/8894/1978/6158/51121/6142/26986/6155/7311/8669/9669/10480/6218/27335/6157/6227/6169/11224/6204/6168/6209/6234/6167/8892/200916/6171/6235/8668/6132/6187/1965/6156/6159/6136/8667/6161/6208/6176/6201/6170/6224/6231/6138/1977/1981/6217/6175/6181/6165/2197/6193/6222	Up	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	116	0.6986118711865168	3.2228950682168302	4.806946180327793e-27	7.883391735737579e-25	4.750021817666016e-25	3852	tags=80%, list=24%, signal=61%	116832/6142/26986/6158/1978/6156/8894/6187/10480/6171/6169/7311/6218/6167/6168/6204/6165/6217/6155/8667/6188/6132/11224/200916/6138/6161/6201/6193/6136/6209/6224/6159/6202/6175/6157/1973/6227/6173/4736/6232/6134/3646/6191/6222/6176/6181/6125/6234/6141/6235/6170/6208/3921/25873/6205/6231/1968/6223/6128/6152/6230/6194/6203/6229/9045/2197/6137/23521/6144/1981/6124/6210/8668/6207/6233/6135/6139/8666/6133/6129/8665/9669/51121/6143/1965/6189/1967/6147/8662/8663/9349/6160/8664
REACTOME_DISEASES_OF_DNA_REPAIR	REACTOME_DISEASES_OF_DNA_REPAIR	51	0.4590606542136907	1.6970807485661226	0.00249372687164363	0.01402639660092783	0.00992561120187608	2081	tags=31%, list=13%, signal=27%	9156/10635/5888/55247/641/7516/116028/83695/5932/5982/4436/675/6119/80010/5983/5984	Up	REACTOME_DISEASES_OF_DNA_REPAIR	51	0.5844452960459261	2.309997046770227	1.324832535540008e-6	1.143539662255586e-5	6.890230153674142e-6	1697	tags=39%, list=11%, signal=35%	10635/9156/7516/5888/55247/5984/5982/5983/83990/675/116028/11073/580/83695/1763/5985/4436/7979/4913/641
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	90	0.3912133137895584	1.6174814231368768	0.00252304085199616	0.01402639660092783	0.00992561120187608	7036	tags=53%, list=44%, signal=30%	116832/6158/51121/6142/6155/7311/6218/6157/6227/6169/11224/6204/6168/6209/6234/6167/200916/6171/6235/6132/6187/6156/6159/6136/6161/6208/6176/6201/6170/6224/6231/6138/6217/6175/6181/6165/2197/6193/6222/6188/6205/6191/3921/6223/6152/25873/6232/1917	Up	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	90	0.7193734521392936	3.166727635387625	5.64778626674399e-23	4.939930387978743e-21	2.976482446543674e-21	3028	tags=80%, list=19%, signal=65%	116832/6142/6158/6156/6187/6171/6169/7311/6218/6167/6168/6204/6165/6217/6155/6188/6132/11224/200916/6138/6161/6201/6193/6136/6209/6224/6159/6202/6175/6157/6227/6173/4736/6232/6134/6191/6222/6176/6181/6125/6234/6141/6235/6170/6208/3921/25873/6205/6231/6223/6128/6152/6230/6194/1936/6203/6229/9045/2197/6137/23521/6144/6124/1933/6210/6207/6233/6135/6139/6133/1937/6129
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	138	0.3607740645853283	1.5737580775074689	0.00250598989769179	0.01402639660092783	0.00992561120187608	5521	tags=46%, list=35%, signal=30%	983/84790/3838/23225/8638/10376/9636/3608/7341/11274/2175/4939/10383/8894/4938/7324/79023/10381/4940/9246/7334/6895/2188/4600/3840/6772/201254/23636/378708/3434/5608/8480/9470/10382/3312/5525/5610/4690/6396/5515/7311/9631/2187/8575/9688/347733/129401/23586/4599/201626/7157/80086/1965/103/3839/7277/4927/81929/51807/11097/1977/1981/2189/5300	Up	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	138	0.4460550783160901	2.1075160616324164	4.6701313378015736e-8	5.374747644908477e-7	3.238475193618635e-7	2941	tags=40%, list=19%, signal=33%	3838/983/10376/84790/3608/4600/8480/8894/2187/7311/9636/23636/2175/11274/4690/4940/7324/5610/4939/3840/9246/129401/1973/9631/4938/7329/6895/23165/79023/7157/1968/57122/2189/103/8575/201254/9775/4599/3837/2178/6059/1981/9972/23586/10383/6233/7341/23225/4869/81929/8638/5771/3312/2188/10381
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	15	-0.6423974249417608	-1.9661189663359584	0.00292195257629563	0.01608350402663708	0.01138129858110872	3148	tags=60%, list=20%, signal=48%	6812/5864/6616/6854/6857/10497/6571/6844/9256	Down	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	14	-0.7165727228650504	-1.9903988650374007	5.053180721669464e-4	0.0022861286575277	0.00137747322031715	3924	tags=86%, list=25%, signal=65%	6804/6853/8541/8497/5864/6812/6854/9256/6616/6857/6844/10497
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	14	0.6774157426278932	1.840744000659151	0.00292984562680355	0.01608350402663708	0.01138129858110872	2286	tags=50%, list=14%, signal=43%	9133/983/891/5347/26003/5862/81876	Up	REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	14	0.690906256270423	1.9856725224985083	7.784568833082367e-4	0.00325266060796307	0.00195984284064527	568	tags=36%, list=4%, signal=34%	9133/5347/891/983/26003
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	82	0.399894134519994	1.628271640312139	0.00308235361524795	0.01685019976335549	0.01192384161688025	3217	tags=37%, list=20%, signal=29%	8364/5440/8355/3020/3014/5441/8345/85236/126961/333932/8363/8970/8365/723790/8347/1789/8370/9533/54145/84172/10284/5437/9014/3013/554313/8357/1022/6839/10849/8334	Up	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	81	0.5738713575577157	2.484815674207486	2.411809937105724e-10	4.8681455961272465e-9	2.9332295753302e-9	3614	tags=54%, list=23%, signal=42%	8364/3014/8355/9533/85236/8970/8363/6839/5437/8357/10849/5440/1789/8345/723790/3020/126961/333932/8365/3012/3013/84172/51082/8338/54145/5441/8341/8347/3066/9015/30834/25942/128312/8351/1786/2968/79101/1022/8370/25885/5435/79595/221830/9014
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	80	0.4096994081830896	1.6565318683225438	0.00324829205014779	0.017610575081793	0.01246191208451655	5490	tags=55%, list=35%, signal=36%	8364/29128/8355/3020/3014/7004/8345/6921/85236/126961/333932/8363/8970/55571/8365/7374/6732/723790/8347/8370/10605/54145/3013/554313/8357/5433/26986/8334/25904/200424/3012/8351/7157/6187/124512/128312/9337/8338/94239/29883/1977/9125/8341/1981	Up	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	79	0.5898202152573228	2.5500270232273077	1.5320788883420627e-10	3.350145835841311e-9	2.0185811318331395e-9	3109	tags=56%, list=20%, signal=45%	8364/3014/26986/8355/29128/6187/85236/8970/8363/8357/5433/8345/1973/9125/6732/723790/3020/6921/7004/25904/126961/333932/8365/3012/3013/7157/8338/10605/54145/7374/9775/8341/8347/1981/10765/4848/128312/8351/9337/55571/200424/27161/10413/8370
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	49	0.47183932339610585	1.7247329957171105	0.00332368000474177	0.01792779734885775	0.01268639061432328	1722	tags=27%, list=11%, signal=24%	995/983/79733/891/898/8900/144455/1869/5111/890/55571/28984/7027	Up	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	49	0.5876858224763143	2.307390205736627	5.248936178880628e-7	4.884116501199563e-6	2.942852609435873e-6	2867	tags=49%, list=18%, signal=40%	6790/1869/995/891/898/983/890/79733/144455/1017/5111/8900/9125/9134/10498/25904/7157/3276/7027/4848/4869/2810/9337/55571
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	69	0.4079889420237413	1.5939973298792829	0.00333413304353757	0.01792779734885775	0.01268639061432328	3543	tags=39%, list=22%, signal=31%	8364/8355/3020/3014/8345/85236/126961/333932/8363/8970/8365/9275/86/9274/723790/8347/8370/54145/54815/3013/554313/8357/605/60/8334/6599/8193	Up	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	68	0.5784075736726062	2.4225227874595356	5.4949584615414465e-9	7.9224016500465685e-08	4.773526668152257e-8	2799	tags=51%, list=18%, signal=43%	8364/3014/8355/86/85236/8970/8363/8357/8345/6599/723790/3020/54815/126961/333932/9219/8365/3012/57459/3013/8338/6603/5977/5928/54145/60/8341/8347/6602/9274/3066/57504/9112/128312/8351
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	93	-0.31722711420948274	-1.5608764516874167	0.00360012712116656	0.01912294244117626	0.01353212069409296	2554	tags=30%, list=16%, signal=25%	108/10846/2781/111/196883/135/2788/115/8622/57105/2786/4157/5577/113/5573/5745/155/5151/7434/2791/109/5153/2784/5138/10681/27115/112/2869	Down	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	97	-0.4712645424724712	-2.0965299087855187	8.388172789897639e-7	7.486586870983471e-6	4.51093287877775e-6	2684	tags=41%, list=17%, signal=34%	10846/554/10888/108/5153/54331/153/2781/5140/10203/4157/111/408/154/151306/115/2791/107/5151/7253/196883/5144/2696/2784/5136/57105/2770/2869/5573/10681/2788/27115/5567/135/112/5745/10268/5138/8622/5443
REACTOME_CGMP_EFFECTS	REACTOME_CGMP_EFFECTS	16	-0.6125800646936913	-1.8979427955223505	0.00384111943401262	0.02023915139527937	0.01432199256309083	2464	tags=50%, list=16%, signal=42%	10846/3779/5592/8654/10335/5153/5138/3708	Down	REACTOME_CGMP_EFFECTS	16	-0.7007645033818926	-2.037677345892995	2.653008662646155e-4	0.00133874898668913	8.066435245535476e-4	2684	tags=56%, list=17%, signal=47%	10846/5592/3779/5153/10335/5136/8654/3708/5138
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	14	0.6695285659310277	1.819312149768628	0.00401073016474672	0.02088126181010995	0.01477637429117215	3855	tags=64%, list=24%, signal=49%	3159/5478/8815/2237/7852/7518/920/7520/1234	Up	REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	14	0.6262562198116395	1.7998675745628692	0.00595076256271133	0.01862622686486149	0.01122295922297094	1813	tags=50%, list=11%, signal=44%	3159/8815/7852/2237/5478/920/7520
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	25	0.5571892656318729	1.7609605420880985	0.00432430766658765	0.02242486821566406	0.01586868883682261	5555	tags=68%, list=35%, signal=44%	84790/128239/999/10376/10383/5879/10381/998/60/10382/4221/347733/80086/801/7277/51807/8826	Up	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	25	0.4914281311295464	1.6320501516919523	0.00867906429189949	0.02564624403372102	0.01545276738552992	2987	tags=40%, list=19%, signal=33%	10376/128239/84790/4221/60/10383/71/5879/10381/998
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	57	0.4416056747299457	1.6546932950135955	0.0043673518980059	0.02255892004009349	0.01596354900141404	2666	tags=33%, list=17%, signal=28%	3159/8364/898/4001/8900/3014/8345/85236/8363/8970/890/8365/8091/723790/8347/8370/54145/3013/554313	Up	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	56	0.574533645725991	2.317973719669994	4.976506344700739e-7	4.663697374462407e-6	2.810042304413726e-6	2325	tags=41%, list=15%, signal=35%	898/3159/8364/4001/3014/890/8091/1017/85236/8970/8363/8900/8345/723790/9134/8365/3012/3013/7157/8338/54145/8341/8347
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	124	0.36060551622683423	1.5438362664825358	0.00447602148097156	0.02302956934523407	0.01629659833319676	3798	tags=34%, list=24%, signal=26%	5777/841/5690/5691/10213/11274/5686/3556/11047/5714/5683/8767/59307/5693/5692/7334/9978/5708/5704/5694/7335/5608/5687/6288/5701/5685/5688/3553/4615/26469/5707/3606/7311/5702/5778/5682/57162/5695/240/5718/5700/121457	Up	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	125	0.3159327483137535	1.47853209452191	0.01118736339958714	0.03222904814837628	0.01941913924858038	4638	tags=43%, list=29%, signal=31%	3556/5690/841/7311/11274/8767/5970/11047/5692/5708/5714/4615/5683/5704/3654/7979/7157/5688/5686/5691/64127/5687/5777/10213/5682/5693/5685/6233/4791/3557/5771/5700/28511/5701/5782/121457/5695/8454/5778/7335/7334/5608/240/92610/3553/5718/25930/1326/5684/4792/5702/8878/3606/4793
